dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,300.000000,-106.000000,0.000476,0.095147,9.514689,951.468939,1.483530
0.010000,300.000155,-105.998231,0.002379,0.285441,19.029379,951.468939,1.483523
0.010000,300.000528,-105.993966,0.006660,0.570881,28.544068,951.468939,1.483505
0.010000,300.001192,-105.986383,0.014272,0.951469,38.058758,951.468939,1.483473
0.010000,300.002229,-105.974535,0.026165,1.427203,47.573447,951.468939,1.483424
0.010000,300.003724,-105.957474,0.043292,1.998085,57.088136,951.468939,1.483353
0.010000,300.005761,-105.934252,0.066603,2.664113,66.602826,951.468939,1.483257
0.010000,300.008425,-105.903922,0.097050,3.425288,76.117515,951.468939,1.483132
0.010000,300.011802,-105.865536,0.135584,4.281610,85.632205,951.468939,1.482973
0.010000,300.015979,-105.818146,0.183158,5.233079,95.146894,951.468939,1.482777
0.010000,300.021046,-105.760806,0.240722,6.279695,104.661583,951.468939,1.482541
0.010000,300.027052,-105.693041,0.308752,7.326311,104.661583,0.000000,1.482263
0.010000,300.034005,-105.614853,0.387248,8.372927,104.661583,-0.000000,1.481944
0.010000,300.041915,-105.526243,0.476210,9.419542,104.661583,0.000000,1.481582
0.010000,300.050793,-105.427212,0.575639,10.466158,104.661583,0.000000,1.481181
0.010000,300.060653,-105.317761,0.685533,11.512774,104.661583,-0.000000,1.480739
0.010000,300.071506,-105.197890,0.805894,12.559390,104.661583,0.000000,1.480257
0.010000,300.083369,-105.067602,0.936721,13.606006,104.661583,0.000000,1.479737
0.010000,300.096257,-104.926898,1.078014,14.652622,104.661583,0.000000,1.479178
0.010000,300.110186,-104.775779,1.229774,15.699237,104.661583,-0.000000,1.478583
